"Participants","LinguisticStructure","Condition","ConditionEffectSize","StructureEffectScale"
130,0,0,0.1,0.15
130,0.00377,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00265,0,0.1,0.15
130,0.00442,0,0.1,0.15
130,0.00016,1e-05,0.1,0.15
130,3e-05,0,0.1,0.15
130,1e-05,0.00015,0.1,0.15
130,0.00066,0.00124,0.1,0.15
130,0.00156,0,0.1,0.15
130,0.01156,0,0.1,0.15
130,0.01285,0,0.1,0.15
130,0.00057,0,0.1,0.15
130,0.01291,1e-05,0.1,0.15
130,0.00619,0,0.1,0.15
130,0,0,0.1,0.15
130,0,1e-05,0.1,0.15
130,0,0.00015,0.1,0.15
130,1e-04,0,0.1,0.15
130,0.00029,1e-05,0.1,0.15
130,0.00672,0,0.1,0.15
130,8e-05,0,0.1,0.15
130,0.00192,0,0.1,0.15
130,0,0,0.1,0.15
130,0,0.00062,0.1,0.15
130,0,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,0.00093,4e-05,0.1,0.15
130,0,0,0.1,0.15
130,3e-05,9e-05,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0.06147,0,0.1,0.15
130,5e-04,0.00042,0.1,0.15
130,0.00237,0,0.1,0.15
130,4e-05,0,0.1,0.15
130,0.00142,0,0.1,0.15
130,1e-05,1e-05,0.1,0.15
130,0,5e-05,0.1,0.15
130,0.00987,0,0.1,0.15
130,7e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,3e-05,3e-05,0.1,0.15
130,0.08664,0,0.1,0.15
130,0.00388,0,0.1,0.15
130,0,0,0.1,0.15
130,6e-05,0.00866,0.1,0.15
130,0.00869,0.0039,0.1,0.15
130,2e-05,5e-05,0.1,0.15
130,7e-05,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,6e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,0,9e-05,0.1,0.15
130,9e-05,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0.01267,0,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00152,0,0.1,0.15
130,0.00027,0,0.1,0.15
130,5e-05,0,0.1,0.15
130,0.00412,0.00013,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00054,0,0.1,0.15
130,0.00011,0.00032,0.1,0.15
130,0,2e-05,0.1,0.15
130,2e-05,0,0.1,0.15
130,0.00026,0,0.1,0.15
130,0,0,0.1,0.15
130,0.11237,0,0.1,0.15
130,0.00168,0,0.1,0.15
130,8e-05,0,0.1,0.15
130,0.00015,0,0.1,0.15
130,0.00023,2e-05,0.1,0.15
130,1e-05,7e-05,0.1,0.15
130,0.00012,0,0.1,0.15
130,0.00019,0,0.1,0.15
130,0.00039,0,0.1,0.15
130,0,0,0.1,0.15
130,0.03865,0,0.1,0.15
130,0,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0.00022,1e-05,0.1,0.15
130,0,0,0.1,0.15
130,0.00014,0,0.1,0.15
130,1e-05,0.00019,0.1,0.15
130,0.00048,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,0,0.00014,0.1,0.15
130,0,0,0.1,0.15
130,4e-05,1e-05,0.1,0.15
130,0.00657,0,0.1,0.15
130,1e-04,0,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0,4e-05,0.1,0.15
130,0,0,0.1,0.15
130,0.03635,0,0.1,0.15
130,1e-05,1e-05,0.1,0.15
130,2e-05,4e-05,0.1,0.15
130,0,0,0.1,0.15
130,0.0019,0,0.1,0.15
130,0.00018,0,0.1,0.15
130,0.00148,0,0.1,0.15
130,9e-05,0,0.1,0.15
130,0,0.00033,0.1,0.15
130,0.00451,0,0.1,0.15
130,0.00192,0,0.1,0.15
130,1e-05,0.00915,0.1,0.15
130,0,0,0.1,0.15
130,3e-04,0,0.1,0.15
130,0.00176,0,0.1,0.15
130,0.00101,0.00011,0.1,0.15
130,0.00017,0,0.1,0.15
130,1e-04,0.00016,0.1,0.15
130,0.00022,0.10763,0.1,0.15
130,0.00017,0,0.1,0.15
130,0.00058,0,0.1,0.15
130,0,1e-05,0.1,0.15
130,0,0,0.1,0.15
130,3e-05,0.00045,0.1,0.15
130,0.00049,1e-05,0.1,0.15
130,0,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0.00669,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,0.0017,1e-05,0.1,0.15
130,0.0272,0,0.1,0.15
130,4e-05,0,0.1,0.15
130,9e-05,1e-05,0.1,0.15
130,1e-05,0,0.1,0.15
130,2e-04,0.00439,0.1,0.15
130,0.06373,0,0.1,0.15
130,0.00014,0,0.1,0.15
130,0.0074,1e-05,0.1,0.15
130,4e-05,4e-04,0.1,0.15
130,0.00014,0,0.1,0.15
130,3e-05,0,0.1,0.15
130,0.00888,0,0.1,0.15
130,7e-05,0,0.1,0.15
130,2e-04,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00108,0,0.1,0.15
130,0.0014,0.00018,0.1,0.15
130,0.00128,0,0.1,0.15
130,7e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00252,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00018,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0.00038,0,0.1,0.15
130,0,0,0.1,0.15
130,0,3e-05,0.1,0.15
130,0.00216,0,0.1,0.15
130,0.00025,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00189,5e-05,0.1,0.15
130,1e-05,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,0,1e-04,0.1,0.15
130,1e-05,3e-05,0.1,0.15
130,1e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00867,0,0.1,0.15
130,1e-05,2e-05,0.1,0.15
130,7e-04,0,0.1,0.15
130,0,1e-05,0.1,0.15
130,0.01143,0,0.1,0.15
130,0,0,0.1,0.15
130,1e-04,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,0.00057,0,0.1,0.15
130,0.00145,0,0.1,0.15
130,0,0,0.1,0.15
130,0.01111,0,0.1,0.15
130,0.00217,0,0.1,0.15
130,0.00043,0,0.1,0.15
130,1e-05,1e-05,0.1,0.15
130,0.00013,1e-05,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0.13829,0,0.1,0.15
130,0.00014,2e-05,0.1,0.15
130,1e-05,1e-05,0.1,0.15
130,0,1e-05,0.1,0.15
130,0.00313,0,0.1,0.15
130,0.00463,0,0.1,0.15
130,0.00024,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00885,0,0.1,0.15
130,0.02518,4e-05,0.1,0.15
130,0.06333,0,0.1,0.15
130,2e-05,9e-05,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00095,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0.01251,0,0.1,0.15
130,0.00268,0.00221,0.1,0.15
130,0.00326,0,0.1,0.15
130,0.00219,1e-05,0.1,0.15
130,5e-05,4e-05,0.1,0.15
130,0.00055,0,0.1,0.15
130,9e-05,0,0.1,0.15
130,0.00071,0,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,0.01681,0,0.1,0.15
130,0,2e-05,0.1,0.15
130,8e-04,0.00045,0.1,0.15
130,1e-05,0.00539,0.1,0.15
130,2e-05,0,0.1,0.15
130,0.02749,0,0.1,0.15
130,7e-05,2e-05,0.1,0.15
130,6e-05,6e-05,0.1,0.15
130,1e-05,0,0.1,0.15
130,0.00039,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,0.00033,0,0.1,0.15
130,0.00192,1e-05,0.1,0.15
130,0.00065,0.00071,0.1,0.15
130,0.00048,0,0.1,0.15
130,0.0085,0.00034,0.1,0.15
130,0,0,0.1,0.15
130,5e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,0.06703,0,0.1,0.15
130,0,0,0.1,0.15
130,0,3e-05,0.1,0.15
130,0.00193,1e-05,0.1,0.15
130,0,2e-05,0.1,0.15
130,0.00043,0,0.1,0.15
130,0,0,0.1,0.15
130,7e-05,0,0.1,0.15
130,0.00011,0,0.1,0.15
130,0,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,5e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00036,0,0.1,0.15
130,0,0,0.1,0.15
130,7e-05,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,6e-05,0,0.1,0.15
130,0.00048,4e-05,0.1,0.15
130,0,2e-05,0.1,0.15
130,0,0.00033,0.1,0.15
130,0.00129,0,0.1,0.15
130,3e-05,0,0.1,0.15
130,0.0391,1e-05,0.1,0.15
130,0.00019,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00677,0,0.1,0.15
130,0,0,0.1,0.15
130,4e-05,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0.00021,0,0.1,0.15
130,3e-05,9e-05,0.1,0.15
130,0.0014,0,0.1,0.15
130,0.00012,5e-05,0.1,0.15
130,0,0,0.1,0.15
130,0.00025,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0.00091,1e-05,0.1,0.15
130,0.00036,0,0.1,0.15
130,0,0,0.1,0.15
130,4e-05,0,0.1,0.15
130,0.02158,1e-05,0.1,0.15
130,2e-05,7e-05,0.1,0.15
130,0,0,0.1,0.15
130,0,0,0.1,0.15
130,2e-05,0.00014,0.1,0.15
130,0,0,0.1,0.15
130,2e-05,4e-05,0.1,0.15
130,0.04469,3e-05,0.1,0.15
130,0.00057,0,0.1,0.15
130,0,5e-05,0.1,0.15
130,0,2e-05,0.1,0.15
130,0,0,0.1,0.15
130,3e-05,0,0.1,0.15
130,0.00619,0,0.1,0.15
130,0.00505,2e-05,0.1,0.15
130,0.00117,0.00083,0.1,0.15
130,0.0038,0,0.1,0.15
130,0.00104,0.0029,0.1,0.15
130,0.00032,0,0.1,0.15
130,5e-05,7e-05,0.1,0.15
130,0.00091,0,0.1,0.15
130,4e-05,0,0.1,0.15
130,6e-05,0,0.1,0.15
130,0.00049,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,0.00108,0,0.1,0.15
130,0,1e-05,0.1,0.15
130,9e-05,0,0.1,0.15
130,0.00022,1e-05,0.1,0.15
130,0.00024,0,0.1,0.15
130,0.00077,0,0.1,0.15
130,0,0,0.1,0.15
130,0.01209,0,0.1,0.15
130,0.09185,0,0.1,0.15
130,6e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,0.02276,0,0.1,0.15
130,0.00209,3e-05,0.1,0.15
130,2e-05,0,0.1,0.15
130,0.00047,0,0.1,0.15
130,0.00027,0,0.1,0.15
130,0.00013,0,0.1,0.15
130,0.00146,0.00072,0.1,0.15
130,0,0,0.1,0.15
130,0.00396,0.00043,0.1,0.15
130,0.00047,0,0.1,0.15
130,3e-05,0,0.1,0.15
130,7e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,7e-05,0,0.1,0.15
130,3e-05,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,1e-04,0,0.1,0.15
130,0.00076,0,0.1,0.15
130,0.00076,5e-05,0.1,0.15
130,0.0209,0,0.1,0.15
130,6e-05,0,0.1,0.15
130,5e-05,4e-05,0.1,0.15
130,0,7e-05,0.1,0.15
130,0.01284,0,0.1,0.15
130,0,3e-05,0.1,0.15
130,0.00012,0.00092,0.1,0.15
130,6e-04,0,0.1,0.15
130,5e-05,0.00013,0.1,0.15
130,8e-05,0,0.1,0.15
130,0.01283,0,0.1,0.15
130,0,0,0.1,0.15
130,7e-05,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0.00023,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00627,1e-05,0.1,0.15
130,0.00017,1e-05,0.1,0.15
130,0.00085,0,0.1,0.15
130,0.00135,0,0.1,0.15
130,1e-05,0,0.1,0.15
130,7e-04,0,0.1,0.15
130,0.00029,0,0.1,0.15
130,0,0,0.1,0.15
130,2e-05,0,0.1,0.15
130,0,0.00073,0.1,0.15
130,0.00063,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00025,0,0.1,0.15
130,4e-05,0,0.1,0.15
130,0.00032,0,0.1,0.15
130,0.00014,0,0.1,0.15
130,0,0,0.1,0.15
130,0.00064,0,0.1,0.15
130,0.00058,0,0.1,0.15
130,0.00014,0,0.1,0.15
130,0.00854,0,0.1,0.15
130,1e-05,3e-05,0.1,0.15
130,0,0,0.1,0.15
140,4e-05,0,0.1,0.15
140,0,0,0.1,0.15
140,4e-05,0,0.1,0.15
140,0.00863,0,0.1,0.15
140,1e-05,0,0.1,0.15
140,5e-04,0,0.1,0.15
140,0.0011,0,0.1,0.15
140,0.00085,0,0.1,0.15
140,1e-05,0,0.1,0.15
140,0.00086,1e-05,0.1,0.15
140,0.00085,0,0.1,0.15
140,0,0,0.1,0.15
140,0,0,0.1,0.15
140,0.00103,5e-05,0.1,0.15
140,4e-05,0,0.1,0.15
140,0,0,0.1,0.15
140,0.00044,0,0.1,0.15
140,0.0016,0,0.1,0.15
140,0,0,0.1,0.15
140,0,0,0.1,0.15
140,0.00095,0,0.1,0.15
140,0.00171,0,0.1,0.15
140,1e-04,1e-05,0.1,0.15
140,1e-05,0,0.1,0.15
140,0,0.00018,0.1,0.15
140,0.00054,0,0.1,0.15
140,0,0,0.1,0.15
140,1e-05,0,0.1,0.15
140,0.00063,0,0.1,0.15
140,0.00082,0,0.1,0.15
